Alert ID,Ticker,Name,Description,Time
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 94546.77 for 14.756221 filled on BTCUSD at 2024-12-23T01:50:00Z. New strategy position is 0",2024-12-23T01:50:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 94338.88 for 14.756221 filled on BTCUSD at 2024-12-23T00:55:00Z. New strategy position is 14.756221",2024-12-23T00:55:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 95296.28 for 14.608049 filled on BTCUSD at 2024-12-22T23:25:00Z. New strategy position is 0",2024-12-22T23:25:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 95026.29 for 14.608049 filled on BTCUSD at 2024-12-22T22:25:00Z. New strategy position is 14.608049",2024-12-22T22:25:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 95323.19 for 14.562908 filled on BTCUSD at 2024-12-22T21:05:00Z. New strategy position is 0",2024-12-22T21:05:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 96103.68 for 14.562908 filled on BTCUSD at 2024-12-22T18:30:00Z. New strategy position is 14.562908",2024-12-22T18:30:01Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 95119.47 for 14.712995 filled on BTCUSD at 2024-12-22T15:50:00Z. New strategy position is 0",2024-12-22T15:50:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 97048.90 for 14.712995 filled on BTCUSD at 2024-12-22T11:10:00Z. New strategy position is 14.712995",2024-12-22T11:10:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 97095.69 for 14.703878 filled on BTCUSD at 2024-12-22T09:45:00Z. New strategy position is 0",2024-12-22T09:45:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 96492.80 for 14.703878 filled on BTCUSD at 2024-12-22T08:25:00Z. New strategy position is 14.703878",2024-12-22T08:25:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 96256.53 for 14.742274 filled on BTCUSD at 2024-12-22T06:15:00Z. New strategy position is 0",2024-12-22T06:15:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 96737.28 for 14.742274 filled on BTCUSD at 2024-12-21T22:05:00Z. New strategy position is 14.742274",2024-12-21T22:05:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 97919.35 for 14.564307 filled on BTCUSD at 2024-12-21T20:20:00Z. New strategy position is 0",2024-12-21T20:20:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 97300.00 for 14.564307 filled on BTCUSD at 2024-12-21T18:40:00Z. New strategy position is 14.564307",2024-12-21T18:40:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 97291.16 for 14.565238 filled on BTCUSD at 2024-12-21T14:40:00Z. New strategy position is 0",2024-12-21T14:40:00Z
1589799936,"BITSTAMP:BTCUSD, 4h",Top Overall 7 Top 4 Total Return - 4H BTC 1Skew,"JS 1 Skew (, 20, 70, -30): order buy @ 98236 for 385.215883 filled on BTCUSD at 2024-12-21T12:00:00Z. New strategy position is 385.215883",2024-12-21T12:00:01Z
1666524196,"COINBASE:ETHUSD, 5m",,"Edge Cap NQ Skew (, 30, 70, -35): order buy @ 3484.10 for 421.1006 filled on ETHUSD at 2024-12-21T10:20:00Z. New strategy position is 421.1006",2024-12-21T10:20:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 98704.05 for 14.565238 filled on BTCUSD at 2024-12-21T08:20:00Z. New strategy position is 14.565238",2024-12-21T08:20:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 99169.90 for 14.498301 filled on BTCUSD at 2024-12-21T07:40:00Z. New strategy position is 0",2024-12-21T07:40:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 98705.69 for 14.498301 filled on BTCUSD at 2024-12-21T07:20:00Z. New strategy position is 14.498301",2024-12-21T07:20:01Z
1666524196,"COINBASE:ETHUSD, 5m",,"Edge Cap NQ Skew (, 30, 70, -35): order sell @ 3518.83 for 416.9696 filled on ETHUSD at 2024-12-21T06:05:00Z. New strategy position is 0",2024-12-21T06:05:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 98402.82 for 14.542148 filled on BTCUSD at 2024-12-21T05:55:00Z. New strategy position is 0",2024-12-21T05:55:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 97485.53 for 14.542148 filled on BTCUSD at 2024-12-21T01:00:00Z. New strategy position is 14.542148",2024-12-21T01:00:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 97183.56 for 14.586999 filled on BTCUSD at 2024-12-20T22:25:00Z. New strategy position is 0",2024-12-20T22:25:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 96642.50 for 14.586999 filled on BTCUSD at 2024-12-20T20:45:00Z. New strategy position is 14.586999",2024-12-20T20:45:00Z
1687715213,"BATS:IBIT, 1h",,"JS 4Skew (, 5, 70, -30): order sell @ 55.27 for 43595 filled on IBIT at 2024-12-20T20:30:00Z. New strategy position is 0",2024-12-20T20:30:02Z
1664664722,"BATS:ADBE, 2h",2H ADBE 1Equal,"JS 1Equal (, 20, 50, -50): order sell @ 447.83 for 74276 filled on ADBE at 2024-12-20T20:30:00Z. New strategy position is 0",2024-12-20T20:30:00Z
1616566741,"BATS:RKLB, 1h",,"JS Equal (, 14, 50, -50): order sell @ 24.86 for 111560 filled on RKLB at 2024-12-20T20:30:00Z. New strategy position is 0",2024-12-20T20:30:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 97463.40 for 14.46414 filled on BTCUSD at 2024-12-20T19:40:00Z. New strategy position is 0",2024-12-20T19:40:00Z
1580335885,"CME_MINI_DL:NQ1!, 2h",,"Edge Cap NQ Skew (, 30, 50, -35): order buy @ 21666.25 for 6 filled on NQ1! at 2024-12-20T19:00:00Z. New strategy position is 6",2024-12-20T19:10:00Z
1562024390,"TSX_DLY:TD, 2h",2HR TD Skew,"JS Skewed Level Strategy (, 14, 70, -30): order buy @ 75.25 for 5485 filled on TD at 2024-12-20T18:30:00Z. New strategy position is 5485",2024-12-20T18:45:03Z
1579119191,"BATS:UPST, 2h",2HR UPST 4 Skew,"JS 4 Skew (, 5, 70, -30): order buy @ 69.46 for 110514 filled on UPST at 2024-12-20T18:30:00Z. New strategy position is 110514",2024-12-20T18:30:19Z
1642474567,"BATS:DAWN, 2h",2H DAWN 1Equal,"JS 1 Equal (, 20, 50, -50): order sell @ 12.62 for 212664 filled on DAWN at 2024-12-20T18:30:00Z. New strategy position is 0",2024-12-20T18:30:18Z
1590404396,"BATS:RDDT, 2h",,"JS 4 Skew (, 5, 70, -30): order sell @ 171.51 for 21057 filled on RDDT at 2024-12-20T18:30:00Z. New strategy position is 0",2024-12-20T18:30:18Z
1645337246,"BATS:ASTS, 2h",,"JS 4Skew (, 5, 50, -30): order sell @ 23.22 for 706330 filled on ASTS at 2024-12-20T18:30:00Z. New strategy position is 0",2024-12-20T18:30:09Z
1688875181,"BATS:TOST, 2h",2H TOST 1Equal,"JS 1Equal (, 20, 50, -50): order buy @ 36.97 for 60013 filled on TOST at 2024-12-20T18:30:00Z. New strategy position is 60013",2024-12-20T18:30:03Z
1624009715,"BATS:IOT, 2h",2H IOT 1Skew,"JS 1 Skew (, 20, 70, -30): order buy @ 43.78 for 77726 filled on IOT at 2024-12-20T18:30:00Z. New strategy position is 77726",2024-12-20T18:30:02Z
1645246956,"BATS:GOOGL, 2h",2H GOOGL 1Skew,"JS 1Skew (, 20, 70, -30): order buy @ 191.05 for 359239 filled on GOOGL at 2024-12-20T18:30:00Z. New strategy position is 359239",2024-12-20T18:30:02Z
1601019167,"BATS:TSLA, 2h",,"JS Skew (, 14, 70, -30): order buy @ 443.41 for 88152 filled on TSLA at 2024-12-20T18:30:00Z. New strategy position is 88152",2024-12-20T18:30:01Z
1587535611,"BATS:SPY, 2h",,"JS 4 Skew (, 5, 70, -30): order sell @ 592.17 for 14697 filled on SPY at 2024-12-20T18:30:00Z. New strategy position is 0",2024-12-20T18:30:00Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order buy @ 96975.59 for 14.46414 filled on BTCUSD at 2024-12-20T17:35:00Z. New strategy position is 14.46414",2024-12-20T17:35:00Z
1561173569,"BATS:AAPL, 1h",1HR AAPL Skew,"JS Skewed Level Strategy (, 14, 70, -30): order buy @ 253.72 for 5373 filled on AAPL at 2024-12-20T17:30:00Z. New strategy position is 5373",2024-12-20T17:30:02Z
1665508135,"BATS:DAVE, 2h",,"JS 4Skew (, 5, 70, -30): order buy @ 87.20 for 5268316 filled on DAVE at 2024-12-20T16:30:00Z. New strategy position is 5268316",2024-12-20T16:30:22Z
1562227593,"BATS:WULF, 1h",1HR WULF Skew,"JS Skewed Level Strategy (, 14, 70, -30): order buy @ 6.60 for 14405 filled on WULF at 2024-12-20T16:30:00Z. New strategy position is 14405",2024-12-20T16:30:08Z
1668970398,"BATS:RBLX, 1h",1H RBLX 1Equal,"JS 1Equal (, 20, 50, -50): order buy @ 59.26 for 123005 filled on RBLX at 2024-12-20T15:30:00Z. New strategy position is 123005",2024-12-20T15:30:04Z
1732131742,"BATS:SSB, 2h",2H SSB 10% SL NQ Skew,"Edge Cap 10% Stop NQ Skew  (, 20, 50, -50, 10): order sell @ 98.38 for 90794 filled on SSB at 2024-12-20T14:30:00Z. New strategy position is 0",2024-12-20T14:30:17Z
1642427722,"BATS:SHOP, 2h",2H SHOP NQSkew,"Edge Cap NQ Skew (, 30, 50, -35): order buy @ 105.24 for 577371 filled on SHOP at 2024-12-20T14:30:00Z. New strategy position is 577371",2024-12-20T14:30:09Z
1616555228,"BATS:C, 1D",1D C NQSkew 10% SL,"Edge Cap 10% Stop NQ Skew  (, 14, 70, -30, 20): order buy @ 68.29 for 149598 filled on C at 2024-12-20T14:30:00Z. New strategy position is 149598",2024-12-20T14:30:01Z
1575264308,"NASDAQ:PYPL, 2h",1D PYPL 1Equal,"JS 1D Equal (, 20, 50, -50): order buy @ 84.91 for 360 filled on PYPL at 2024-12-20T14:30:00Z. New strategy position is 360",2024-12-20T14:30:01Z
1666521571,"COINBASE:BTCUSD, 5m",,"JS Skew (, 14, 70, -30): order sell @ 93788.96 for 14.955305 filled on BTCUSD at 2024-12-20T13:20:00Z. New strategy position is 0",2024-12-20T13:20:00Z
1616570502,"SSE_DLY:601398, 2h",1H 601398 nEqual,"JS Skew (, 14, 70, -30): order buy @ 6.53 for 254186 filled on 601398 at 2024-12-20T05:30:00Z. New strategy position is 254186",2024-12-20T05:45:02Z
1642730016,"BATS:SVIX, 15m",,"JS Skew with seperate Stop Loss & Take Profit (, 14, 70, -30, 5, 0): order sell @ 21.72 for 289680 filled on SVIX at 2024-12-19T20:45:00Z. New strategy position is 0",2024-12-19T20:53:06Z
1661385027,"BATS:ALAB, 1h",,"JS 1Equal (, 20, 50, -50): order buy @ 124.44 for 15676 filled on ALAB at 2024-12-19T19:30:00Z. New strategy position is 15676",2024-12-19T19:30:24Z
1584777440,"BATS:NFLX, 1h",,"JS Skew (, 14, 70, -30): order buy @ 907.31 for 28991 filled on NFLX at 2024-12-19T19:30:00Z. New strategy position is 28991",2024-12-19T19:30:11Z
1613998681,"BATS:IONQ, 30m",,"Edge Cap NQ Skew (, 30, 50, -35): order buy @ 37.62 for 70489 filled on IONQ at 2024-12-19T19:30:00Z. New strategy position is 70489",2024-12-19T19:30:07Z
1645337246,"BATS:ASTS, 2h",,"JS 4Skew (, 5, 50, -30): order buy @ 23.23 for 706330 filled on ASTS at 2024-12-19T18:30:00Z. New strategy position is 706330",2024-12-19T18:30:09Z
1675987547,"BATS:BKNG, 2h",,"Edge Cap NQ Skew (, 30, 50, -35): order buy @ 4989.24 for 39037 filled on BKNG at 2024-12-19T18:30:00Z. New strategy position is 39037",2024-12-19T18:30:01Z
1585191931,"BATS:WMT, 4h",4H WMT 10% SL NQSkew,"Edge Cap 10% Stop NQ Skew  (, 20, 70, -30, 30): buy @ 93.96 for 50782 filled on WMT at 2024-12-19T18:30:00Z. New strategy position is 50782",2024-12-19T18:30:00Z
1642730016,"BATS:SVIX, 15m",,"JS Skew with seperate Stop Loss & Take Profit (, 14, 70, -30, 5, 0): order buy @ 22.84 for 289680 filled on SVIX at 2024-12-19T18:00:00Z. New strategy position is 289680",2024-12-19T18:00:06Z
1668915364,"BATS:FOUR, 1h",Top Overall 34 Top Total Return 54 1H FOUR 1Equal,"JS 1Equal (, 20, 50, -50): order buy @ 101.43 for 43890 filled on FOUR at 2024-12-19T17:30:00Z. New strategy position is 43890",2024-12-19T17:30:33Z
1562050720,"BATS:NVDL, 30m",30M NVDL Equal,"JS Equal Level Strategy (, 14, 50, -50): order buy @ 64.35 for 12587 filled on NVDL at 2024-12-19T17:30:00Z. New strategy position is 12587",2024-12-19T17:30:01Z
1616566741,"BATS:RKLB, 1h",,"JS Equal (, 14, 50, -50): order buy @ 23.39 for 111560 filled on RKLB at 2024-12-19T16:30:00Z. New strategy position is 111560",2024-12-19T16:30:00Z
1580039509,"CME_MINI_DL:NQ1!, 2h",,"JS 1D Equal (, 20, 50, -50): order buy @ 21578.25 for 7 filled on NQ1! at 2024-12-19T15:00:00Z. New strategy position is 7",2024-12-19T15:10:00Z
1584723686,"ASX_DLY:JPEQ, 2h",2H JPEQ NQ 10% Stop NQSkew,"Edge Cap 10% Stop NQ Skew  (, 14, 70, -30, 10): order buy @ 64.93 for 19384 filled on JPEQ at 2024-12-19T03:00:00Z. New strategy position is 19384",2024-12-19T03:23:56Z
1587702398,"CBOE_DLY:VX1!, 1D",1D VX1! 4Skew,"JS 4 Skew (, 5, 70, -30): order sell @ 19.950 for 793 filled on VX1! at 2024-12-18T23:00:00Z. New strategy position is 0",2024-12-18T23:15:03Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:11:00Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:07:26Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:06:24Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:05:22Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:04:11Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:03:50Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:02:38Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:01:32Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T22:00:01Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:58:57Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:57:52Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:56:50Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:55:38Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:54:22Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:53:21Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:52:21Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:51:21Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:50:20Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:49:18Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:48:10Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:47:07Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:46:07Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:45:06Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:44:04Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:43:02Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:42:01Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:40:59Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:39:58Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:38:55Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:37:54Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:36:53Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:35:52Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:34:45Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:33:45Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:32:45Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:31:44Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:30:38Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:29:37Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:28:36Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:27:35Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:26:34Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:25:34Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:24:32Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:23:30Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:22:30Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:21:29Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:20:28Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:19:26Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:18:26Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:17:23Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:16:22Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:15:21Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:14:21Z
1693835196,"CBOE_DLY:VX1!, 1D",VX1! spike incoming,"Saty Volume Stack Crossing 148,064.136 on VX1!, 1D",2024-12-18T21:13:20Z
1590404396,"BATS:RDDT, 2h",,"JS 4 Skew (, 5, 70, -30): order buy @ 162.89 for 21057 filled on RDDT at 2024-12-18T20:30:00Z. New strategy position is 21057",2024-12-18T20:30:06Z
1579119191,"BATS:UPST, 2h",2HR UPST 4 Skew,"JS 4 Skew (, 5, 70, -30): order sell @ 76.19 for 100776 filled on UPST at 2024-12-18T20:30:00Z. New strategy position is 0",2024-12-18T20:30:05Z
1616455358,"BATS:CLSK, 2h",2H CLSK 1Equal,"JS 1 Equal (, 20, 50, -50): order sell @ 11.55 for 457118 filled on CLSK at 2024-12-18T20:30:00Z. New strategy position is 0",2024-12-18T20:30:00Z
1687715213,"BATS:IBIT, 1h",,"JS 4Skew (, 5, 70, -30): order buy @ 58.94 for 43595 filled on IBIT at 2024-12-18T19:30:00Z. New strategy position is 43595",2024-12-18T19:30:05Z
1587535611,"BATS:SPY, 2h",,"JS 4 Skew (, 5, 70, -30): order buy @ 605.20 for 14697 filled on SPY at 2024-12-18T18:30:00Z. New strategy position is 14697",2024-12-18T18:30:00Z
1580509377,"BATS:ARM, 1h",Top Overall 41 Top Total Return 23 1H ARM 1Equal,"JS 1 Equal (, 20, 50, -50): order buy @ 145.72 for 18470 filled on ARM at 2024-12-18T17:30:00Z. New strategy position is 18470",2024-12-18T17:30:03Z
1642732255,"BATS:OKLO, 1h",,"JS Skew (, 14, 70, -30): order sell @ 19.51 for 246307 filled on OKLO at 2024-12-18T16:30:00Z. New strategy position is 0",2024-12-18T16:30:00Z
1642730016,"BATS:SVIX, 15m",,"JS Skew with seperate Stop Loss & Take Profit (, 14, 70, -30, 5, 0): order sell @ 28.57 for 232946 filled on SVIX at 2024-12-18T16:15:00Z. New strategy position is 0",2024-12-18T16:15:06Z
1562050720,"BATS:NVDL, 30m",30M NVDL Equal,"JS Equal Level Strategy (, 14, 50, -50): order sell @ 68.21 for 11865 filled on NVDL at 2024-12-18T15:30:00Z. New strategy position is 0",2024-12-18T15:30:00Z
1582798101,"BATS:DKNG, 2h",2H DKNG NQSkew,"Edge Cap NQ Skew (, 30, 50, -35): order buy @ 40.77 for 78911 filled on DKNG at 2024-12-18T14:30:00Z. New strategy position is 78911",2024-12-18T14:30:00Z
1642730016,"BATS:SVIX, 15m",,"JS Skew with seperate Stop Loss & Take Profit (, 14, 70, -30, 5, 0): order buy @ 28.44 for 232946 filled on SVIX at 2024-12-18T14:30:00Z. New strategy position is 232946",2024-12-18T14:30:00Z
1577648623,"NASDAQ:TLT, 4h",4HR TLT 1Equal,"JS 1D Equal (, 20, 50, -50): order buy @ 89.98 for 143 filled on TLT at 2024-12-18T14:30:00Z. New strategy position is 143",2024-12-18T14:30:00Z
1580005510,"CME_MINI_DL:RTY1!, 1D",1D RTY1! nEqual,"JS Equal (, 14, 50, -50): order buy @ 2363.4 for 18 filled on RTY1! at 2024-12-17T23:00:00Z. New strategy position is 18",2024-12-17T23:10:13Z
1580059293,"CME_MINI_DL:ES1!, 1D",1D ES 4Skew,"JS 4H Skew (, 5, 70, -30): order buy @ 6126.75 for 19 filled on ES1! at 2024-12-17T23:00:00Z. New strategy position is 19",2024-12-17T23:10:00Z
1579119191,"BATS:UPST, 2h",2HR UPST 4 Skew,"JS 4 Skew (, 5, 70, -30): order buy @ 83.02 for 100776 filled on UPST at 2024-12-17T20:30:00Z. New strategy position is 100776",2024-12-17T20:30:15Z
1590275465,"BATS:ASML, 2h",,"JS 1 Skew (, 20, 70, -30): order sell @ 735.11 for 59443 filled on ASML at 2024-12-17T20:30:00Z. New strategy position is 0",2024-12-17T20:30:01Z
1616552821,"BATS:PGY, 1h",Top Overall 71 Top Total Return 13 - 1H PGY NQSkew,"Edge Cap NQ Skew (, 30, 50, -35): order sell @ 9.8 for 180179 filled on PGY at 2024-12-17T19:30:00Z. New strategy position is 0",2024-12-17T19:32:16Z
1624070140,"BATS:ATAT, 1h",,"JS 1 Equal (, 20, 50, -50): order sell @ 28.41 for 115837 filled on ATAT at 2024-12-17T19:30:00Z. New strategy position is 0",2024-12-17T19:30:30Z
1624009715,"BATS:IOT, 2h",2H IOT 1Skew,"JS 1 Skew (, 20, 70, -30): order sell @ 47.18 for 72173 filled on IOT at 2024-12-17T18:30:00Z. New strategy position is 0",2024-12-17T18:30:56Z
1642730016,"BATS:SVIX, 15m",,"JS Skew with seperate Stop Loss & Take Profit (, 14, 70, -30, 5, 0): order sell @ 28.68 for 229700 filled on SVIX at 2024-12-17T18:30:00Z. New strategy position is 0",2024-12-17T18:30:32Z
